channel,snr,mcs,seq_number
pdc,2.00,0,47822
pdc,2.00,0,47827
pdc,2.00,0,47838
pdc,2.00,0,47843
pdc,2.00,0,47863
pcc_err,2.00,0,47907
pcc_err,2.00,0,47907
pdc,2.00,0,47912
pdc,2.00,0,47917
pdc,2.00,0,47920
pdc,2.00,0,47929
pdc,2.00,0,47936
pdc,2.00,0,47937
pdc,2.00,0,47938
pdc,2.00,0,47939
pdc,2.00,0,47941
pcc_err,2.00,0,47942
pdc,2.00,0,47944
pdc,2.00,0,47950
pcc_err,2.00,0,47958
pcc_err,2.00,0,47967
pdc,2.00,0,47969
pdc,2.00,0,47972
pdc,2.00,0,47973
pdc,2.00,0,47987
pdc,2.00,0,48002
pdc,2.00,0,48012
pdc,2.00,0,48014
pdc,2.00,0,48022
pcc_err,2.00,0,48023
pdc,2.00,0,48025
pdc,2.00,0,48028
pdc,2.00,0,48029
pcc_err,2.00,0,48030
pcc_err,2.00,0,48030
pdc,2.00,0,48032
pdc,2.00,0,48033
pdc,2.00,0,48046
pdc,2.00,0,48049
pdc,2.00,0,48050
pdc,2.00,0,48051
pdc,2.00,0,48054
pdc,2.00,0,48056
pdc,2.00,0,48059
pdc,2.00,0,48062
pdc,2.00,0,48064
pdc,2.00,0,48065
pdc,2.00,0,48066
pdc,2.00,0,48067
pcc_err,2.00,0,48069
pdc,2.00,0,48074
pdc,2.00,0,48076
pdc,2.00,0,48080
pdc,2.00,0,48089
pdc,2.00,0,48090
pdc,2.00,0,48097
pdc,2.00,0,48104
pdc,2.00,0,48106
pcc_err,2.00,0,48107
pcc_err,2.00,0,48114
pcc_err,2.00,0,48119
pdc,2.00,0,48121
pdc,2.00,0,48126
pdc,2.00,0,48128
pcc_err,2.00,0,48132
pdc,2.00,0,48136
pcc_err,2.00,0,48137
pdc,2.00,0,48145
pdc,2.00,0,48160
pdc,2.00,0,48161
pdc,2.00,0,48163
pdc,2.00,0,48165
pdc,2.00,0,48167
pdc,2.00,0,48175
pdc,2.00,0,48177
pdc,2.00,0,48178
pdc,2.00,0,48193
pdc,2.00,0,48194
pdc,2.00,0,48199
pdc,2.00,0,48200
pdc,2.00,0,48205
pdc,2.00,0,48206
pdc,2.00,0,48211
pdc,2.00,0,48212
pdc,2.00,0,48213
pdc,2.00,0,48215
pdc,2.00,0,48217
pdc,2.00,0,48220
pdc,2.00,0,48229
pdc,2.00,0,48239
pdc,2.00,0,48242
pdc,2.00,0,48243
pcc_err,2.00,0,48244
pdc,2.00,0,48246
pdc,2.00,0,48248
pdc,2.00,0,48254
pdc,2.00,0,48273
pcc_err,2.00,0,48274
pdc,2.00,0,48278
pdc,2.00,0,48280
pcc_err,2.00,0,48287
pdc,2.00,0,48291
pdc,2.00,0,48293
pdc,2.00,0,48296
pdc,2.00,0,48306
pdc,2.00,0,48308
pdc,2.00,0,48314
pdc,2.00,0,48316
pcc_err,2.00,0,48317
pcc_err,2.00,0,48317
pdc,2.00,0,48321
pdc,2.00,0,48322
pcc_err,2.00,0,48329
pdc,2.00,0,48332
pdc,2.00,0,48333
pdc,2.00,0,48417
pcc_err,2.00,0,48418
pdc,2.00,0,48419
pdc,2.00,0,48423
pdc,2.00,0,48424
pcc_err,2.00,0,48425
pcc_err,2.00,0,48429
pcc_err,2.00,0,48432
pdc,2.00,0,48441
pdc,2.00,0,48442
pdc,2.00,0,48444
pdc,2.00,0,48446
pdc,2.00,0,48447
pdc,2.00,0,48448
pdc,2.00,0,48591
pdc,2.00,0,48596
pdc,2.00,0,48599
pdc,2.00,0,48605
pdc,2.00,0,48607
pdc,2.00,0,48608
pdc,2.00,0,48609
pdc,2.00,0,48611
pcc_err,2.00,0,48615
pdc,2.00,0,48617
pdc,2.00,0,48641
pdc,2.00,0,48642
pdc,2.00,0,48645
pcc_err,2.00,0,48646
pdc,2.00,0,48647
pdc,2.00,0,48651
pdc,2.00,0,48660
pcc_err,2.00,0,48661
pdc,2.00,0,48662
pdc,2.00,0,48663
pdc,2.00,0,48667
pdc,2.00,0,48674
pcc_err,2.00,0,48675
pdc,2.00,0,48676
pdc,2.00,0,48677
pdc,2.00,0,48679
pdc,2.00,0,48695
pdc,2.00,0,48697
pdc,2.00,0,48700
pcc_err,2.00,0,48705
pdc,2.00,0,48728
pcc_err,2.00,0,48731
pdc,2.00,0,48737
pdc,2.00,0,48738
pdc,2.00,0,48742
pcc_err,2.00,0,48743
pdc,2.00,0,48746
pdc,2.00,0,48747
pcc_err,2.00,0,48748
pdc,2.00,0,48749
pcc_err,2.00,0,48761
pcc_err,2.00,0,48769
pdc,2.00,0,48772
pdc,2.00,0,48782
pdc,2.00,0,48784
pcc_err,2.00,0,48790
pdc,2.00,0,48791
pdc,2.00,0,48795
pdc,2.00,0,48796
pdc,2.00,0,48808
pdc,2.00,0,48838
pcc_err,2.00,0,48841
pcc_err,2.00,0,48846
pdc,2.00,0,48850
pdc,2.00,0,48873
pdc,2.00,0,48877
pdc,2.00,0,48882
pdc,2.00,0,48900
pcc_err,2.00,0,48901
pdc,2.00,0,48931
pdc,2.00,0,48936
pcc_err,2.00,0,48967
pdc,2.00,0,48995
pdc,2.00,0,48996
pdc,2.00,0,48999
pdc,2.00,0,49002
pdc,2.00,0,49006
pdc,2.00,0,49008
pdc,2.00,0,49114
pcc_err,2.00,0,49150
pdc,2.00,0,49158
pdc,2.00,0,49163
pcc_err,2.00,0,49164
pdc,2.00,0,49165
pdc,2.00,0,49173
pdc,2.00,0,49227
pdc,2.00,0,49231
pdc,2.00,0,49232
pdc,2.00,0,49250
pdc,2.00,0,49251
pcc_err,2.00,0,49252
pcc_err,2.00,0,49252
pdc,2.00,0,49280
pdc,2.00,0,49286
pdc,2.00,0,49288
pdc,2.00,0,49289
pdc,2.00,0,49291
pcc_err,2.00,0,49304
pdc,2.00,0,49306
pdc,2.00,0,49309
pdc,2.00,0,49329
pdc,2.00,0,49336
pcc_err,2.00,0,49402
pdc,2.00,0,49405
pdc,2.00,0,49411
pdc,2.00,0,49426
pdc,2.00,0,49427
pcc_err,2.00,0,49428
pdc,2.00,0,49465
pdc,2.00,0,49468
pdc,2.00,0,49501
pdc,2.00,0,49541
pdc,2.00,0,49543
pcc_err,2.00,0,49544
pdc,2.00,0,49578
pcc_err,2.00,0,49582
pdc,2.00,0,49583
pdc,2.00,0,49592
pcc_err,2.00,0,49789
pcc_err,2.00,0,49836
pdc,2.00,0,49839
pdc,2.00,0,49840
pcc_err,2.00,0,49841
pdc,2.00,0,49842
pcc_err,2.00,0,49843
pdc,2.00,0,49845
pdc,2.00,0,49847
pdc,2.00,0,49848
pdc,2.00,0,49853
pdc,2.00,0,49854
pdc,2.00,0,49865
pdc,2.00,0,49875
pdc,2.00,0,49877
pdc,2.00,0,49883
pcc_err,2.00,0,49884
pdc,2.00,0,49885
pdc,2.00,0,49888
pcc_err,2.00,0,49889
pdc,2.00,0,49893
pdc,2.00,0,49895
pdc,2.00,0,49897
pdc,2.00,0,49905
pdc,2.00,0,49906
pdc,2.00,0,49908
pdc,2.00,0,49912
pdc,2.00,0,49915
pcc_err,2.00,0,49916
pcc_err,2.00,0,49919
pdc,2.00,0,49920
pdc,2.00,0,49922
pcc_err,2.00,0,49978
pdc,2.00,0,49980
pdc,2.00,0,49985
pcc_err,2.00,0,49986
pdc,2.00,0,49991
pdc,2.00,0,49994
pdc,2.00,0,49996
pdc,2.00,0,50000
pdc,2.00,0,50001
pdc,2.00,0,50002
pdc,2.00,0,50007
pdc,2.00,0,50008
pdc,2.00,0,50020
pdc,2.00,0,50021
pdc,2.00,0,50022
pdc,2.00,0,50026
pdc,2.00,0,50027
pdc,2.00,0,50060
pdc,2.00,0,50062
pdc,2.00,0,50064
pdc,2.00,0,50087
pcc_err,2.00,0,50094
pdc,2.00,0,50098
pdc,2.00,0,50100
pdc,2.00,0,50101
pdc,2.00,0,50104
pdc,2.00,0,50106
pcc_err,2.00,0,50107
pcc_err,2.00,0,50115
pdc,2.00,0,50118
pcc_err,2.00,0,50119
pdc,2.00,0,50121
pcc_err,2.00,0,50221
pdc,2.00,0,50223
pdc,2.00,0,50224
pdc,2.00,0,50228
pdc,2.00,0,50232
pdc,2.00,0,50236
pdc,2.00,0,50244
pdc,2.00,0,50246
pdc,2.00,0,50249
pdc,2.00,0,50253
pdc,2.00,0,50299
pcc_err,2.00,0,50373
pdc,2.00,0,50485
pdc,2.00,0,50487
pdc,2.00,0,50489
pdc,2.00,0,50490
pdc,2.00,0,50492
pcc_err,2.00,0,50493
pdc,2.00,0,50532
pdc,2.00,0,50537
pdc,2.00,0,50539
pdc,2.00,0,50611
pdc,2.00,0,50613
pcc_err,2.00,0,50614
pdc,2.00,0,50615
pdc,2.00,0,50616
pdc,2.00,0,50618
pdc,2.00,0,50694
pdc,2.00,0,50696
pcc_err,2.00,0,50699
pdc,2.00,0,50705
pdc,2.00,0,51236
pdc,2.00,0,51238
pdc,2.00,0,51339
pdc,2.00,0,51340
pcc_err,2.00,0,51364
pdc,2.00,0,51377
pdc,2.00,0,51378
pdc,2.00,0,51381
pdc,2.00,0,51382
pdc,2.00,0,51384
pdc,2.00,0,51394
pdc,2.00,0,51410
pcc_err,2.00,0,51411
pdc,2.00,0,51412
pdc,2.00,0,51414
pcc_err,2.00,0,51415
pdc,2.00,0,51416
pdc,2.00,0,51426
pdc,2.00,0,51428
pdc,2.00,0,51432
pdc,2.00,0,51435
pdc,2.00,0,51437
pcc_err,2.00,0,51438
pdc,2.00,0,51439
pdc,2.00,0,51510
pcc_err,2.00,0,51511
pcc_err,2.00,0,51513
pdc,2.00,0,51517
pdc,2.00,0,51524
pdc,2.00,0,51527
pdc,2.00,0,51528
pdc,2.00,0,51530
pdc,2.00,0,51532
pdc,2.00,0,51535
pcc_err,2.00,0,51539
pdc,2.00,0,51540
pdc,2.00,0,51543
pdc,2.00,0,51606
pdc,2.00,0,51624
pdc,2.00,0,51625
pdc,2.00,0,51627
pdc,2.00,0,51628
pdc,2.00,0,51629
pdc,2.00,0,51630
pdc,2.00,0,51635
pcc_err,2.00,0,51638
pdc,2.00,0,51644
pdc,2.00,0,51707
pdc,2.00,0,51710
pdc,2.00,0,51712
pdc,2.00,0,51715
pdc,2.00,0,51720
pdc,2.00,0,51723
pdc,2.00,0,51726
pdc,2.00,0,51730
pdc,2.00,0,51734
pdc,2.00,0,51740
pcc_err,2.00,0,51741
pdc,2.00,0,51742
pdc,2.00,0,51792
pdc,2.00,0,51793
pdc,2.00,0,51798
pdc,2.00,0,51802
pdc,2.00,0,51809
pcc_err,2.00,0,51810
pdc,2.00,0,51814
pdc,2.00,0,51816
pdc,2.00,0,51817
pdc,2.00,0,51872
pdc,2.00,0,51873
pdc,2.00,0,51875
pcc_err,2.00,0,51876
pdc,2.00,0,51883
pdc,2.00,0,51886
pdc,2.00,0,51890
pdc,2.00,0,51894
pdc,2.00,0,51896
pdc,2.00,0,51899
pdc,2.00,0,52011
pdc,2.00,0,52016
pdc,2.00,0,52018
pcc_err,2.00,0,52023
pdc,2.00,0,52025
pcc_err,2.00,0,52026
pdc,2.00,0,52028
pdc,2.00,0,52030
pdc,2.00,0,52032
pcc_err,2.00,0,52033
pdc,2.00,0,52036
pdc,2.00,0,52037
pdc,2.00,0,52055
pdc,2.00,0,52059
pdc,2.00,0,52060
pdc,2.00,0,52062
pdc,2.00,0,52066
pdc,2.00,0,52068
pcc_err,2.00,0,52074
pdc,2.00,0,52091
pdc,2.00,0,52093
pdc,2.00,0,52094
pdc,2.00,0,52097
pcc_err,2.00,0,52098
pdc,2.00,0,52103
pdc,2.00,0,52105
pdc,2.00,0,52122
pdc,2.00,0,52132
pcc_err,2.00,0,52133
pdc,2.00,0,52147
pdc,2.00,0,52152
pdc,2.00,0,52154
pdc,2.00,0,52159
pcc_err,2.00,0,52165
pdc,2.00,0,52168
pdc,2.00,0,52169
pdc,2.00,0,52170
pdc,2.00,0,52191
pdc,2.00,0,52199
pdc,2.00,0,52201
pdc,2.00,0,52210
pcc_err,2.00,0,52211
pdc,2.00,0,52217
pcc_err,2.00,0,52218
pdc,2.00,0,52231
pdc,2.00,0,52238
pdc,2.00,0,52242
pdc,2.00,0,52243
pdc,2.00,0,52246
pdc,2.00,0,52249
pdc,2.00,0,52250
pcc_err,2.00,0,52251
pdc,2.00,0,52301
pdc,2.00,0,52302
pdc,2.00,0,52304
pdc,2.00,0,52306
pdc,2.00,0,52308
pcc_err,2.00,0,52348
pdc,2.00,0,52350
pdc,2.00,0,52351
pdc,2.00,0,52352
pdc,2.00,0,52383
pcc_err,2.00,0,52457
pdc,2.00,0,52462
pdc,2.00,0,52463
pcc_err,2.00,0,52464
pdc,2.00,0,52471
pdc,2.00,0,52472
pdc,2.00,0,52488
pdc,2.00,0,52491
pdc,2.00,0,52493
pcc_err,2.00,0,52515
pdc,2.00,0,52519
pdc,2.00,0,52521
pcc_err,2.00,0,52522
pcc_err,2.00,0,52522
pdc,2.00,0,52533
pdc,2.00,0,52538
pdc,2.00,0,52539
pdc,2.00,0,52541
pdc,2.00,0,52543
pdc,2.00,0,52545
pdc,2.00,0,52629
pcc_err,2.00,0,52630
pdc,2.00,0,52698
pcc_err,2.00,0,52699
pdc,2.00,0,52700
pdc,2.00,0,52701
pdc,2.00,0,52702
pdc,2.00,0,52705
pcc_err,2.00,0,52706
pdc,2.00,0,52708
pcc_err,2.00,0,52714
pdc,2.00,0,52718
pcc_err,2.00,0,52719
pdc,2.00,0,52736
pdc,2.00,0,52742
pdc,2.00,0,52803
pdc,2.00,0,52909
pdc,2.00,0,52972
pdc,2.00,0,52973
pdc,2.00,0,52976
pcc_err,2.00,0,52977
pcc_err,2.00,0,53123
pdc,2.00,0,53271
pdc,2.00,0,53328
pdc,2.00,0,53330
pdc,2.00,0,53332
pcc_err,2.00,0,53333
pdc,2.00,0,53624
pdc,2.00,0,53626
pdc,2.00,0,53627
pdc,2.00,0,53629
pcc_err,2.00,0,53630
pdc,2.00,0,53780
pdc,2.00,0,53888
pdc,2.00,0,53889
pdc,2.00,0,53903
pcc_err,2.00,0,53904
pdc,2.00,0,54005
pdc,2.00,0,54007
pdc,2.00,0,54008
pdc,2.00,0,54259
pdc,2.00,0,54286
pdc,2.00,0,54295
pdc,2.00,0,54296
pcc_err,2.00,0,54339
pdc,2.00,0,54370
pcc_err,2.00,0,54371
pdc,2.00,0,54372
pdc,2.00,0,54373
pdc,2.00,0,54375
pdc,2.00,0,54376
pdc,2.00,0,54380
pdc,2.00,0,54404
pdc,2.00,0,54406
pdc,2.00,0,54407
pdc,2.00,0,54416
pdc,2.00,0,54420
pdc,2.00,0,54426
pdc,2.00,0,54438
pdc,2.00,0,54440
pcc_err,2.00,0,54461
pdc,2.00,0,54462
pdc,2.00,0,54464
pdc,2.00,0,54466
pdc,2.00,0,54468
pdc,2.00,0,54469
pdc,2.00,0,54471
pdc,2.00,0,54473
pcc_err,2.00,0,54474
pdc,2.00,0,54481
pdc,2.00,0,54488
pdc,2.00,0,54490
pcc_err,2.00,0,54491
pdc,2.00,0,54493
pdc,2.00,0,54494
pdc,2.00,0,54495
pdc,2.00,0,54497
pcc_err,2.00,0,54505
pdc,2.00,0,54508
pdc,2.00,0,54509
pdc,2.00,0,54515
pdc,2.00,0,54520
pcc_err,2.00,0,54521
pdc,2.00,0,54527
pdc,2.00,0,54528
pdc,2.00,0,54529
pdc,2.00,0,54533
pdc,2.00,0,54548
pcc_err,2.00,0,54549
pcc_err,2.00,0,54553
pdc,2.00,0,54555
pcc_err,2.00,0,54556
pdc,2.00,0,54557
pdc,2.00,0,54580
pdc,2.00,0,54582
pdc,2.00,0,54584
pdc,2.00,0,54585
pcc_err,2.00,0,54586
pdc,2.00,0,54587
pdc,2.00,0,54591
pdc,2.00,0,54602
pdc,2.00,0,54613
pdc,2.00,0,54616
pcc_err,2.00,0,54617
pdc,2.00,0,54618
pcc_err,2.00,0,54619
pdc,2.00,0,54652
pdc,2.00,0,54660
pdc,2.00,0,54664
pcc_err,2.00,0,54665
pdc,2.00,0,54924
pcc_err,2.00,0,55130
pcc_err,2.00,0,55130
pdc,2.00,0,55241
pdc,2.00,0,55381
pdc,2.00,0,55416
pdc,2.00,0,55418
pdc,2.00,0,55419
pcc_err,2.00,0,55420
pdc,2.00,0,55423
pdc,2.00,0,55425
pdc,2.00,0,55426
pcc_err,2.00,0,55427
pdc,2.00,0,55458
pcc_err,2.00,0,55505
pdc,2.00,0,55509
pdc,2.00,0,55510
pdc,2.00,0,55511
pdc,2.00,0,55516
pdc,2.00,0,55517
pdc,2.00,0,55518
pdc,2.00,0,55520
pdc,2.00,0,55524
pdc,2.00,0,55619
pdc,2.00,0,55632
pdc,2.00,0,55635
pdc,2.00,0,55703
pdc,2.00,0,55705
pdc,2.00,0,55706
pdc,2.00,0,55708
pcc_err,2.00,0,55709
pdc,2.00,0,55712
pdc,2.00,0,55714
pcc_err,2.00,0,55715
pdc,2.00,0,55767
pdc,2.00,0,55788
pcc_err,2.00,0,55789
pcc_err,2.00,0,55802
pcc_err,2.00,0,55962
pdc,2.00,0,55964
pdc,2.00,0,55968
pdc,2.00,0,56007
pdc,2.00,0,56018
pdc,2.00,0,56024
pdc,2.00,0,56025
pdc,2.00,0,56035
pdc,2.00,0,56036
pdc,2.00,0,56038
pdc,2.00,0,56042
pdc,2.00,0,56043
pdc,2.00,0,56049
pcc_err,2.00,0,56050
pdc,2.00,0,56051
pdc,2.00,0,56052
pdc,2.00,0,56166
pcc_err,2.00,0,56167
pdc,2.00,0,56169
pdc,2.00,0,56172
pdc,2.00,0,56176
pdc,2.00,0,56179
pdc,2.00,0,56180
pcc_err,2.00,0,56210
pcc_err,2.00,0,56210
pdc,2.00,0,56213
pdc,2.00,0,56214
pcc_err,2.00,0,56217
pcc_err,2.00,0,56274
pdc,2.00,0,56292
pdc,2.00,0,56294
pdc,2.00,0,56296
pdc,2.00,0,56301
pcc_err,2.00,0,56302
pdc,2.00,0,56303
pdc,2.00,0,56307
pcc_err,2.00,0,56308
pcc_err,2.00,0,56375
pcc_err,2.00,0,56375
pdc,2.00,0,56378
pdc,2.00,0,56397
pdc,2.00,0,56399
pdc,2.00,0,56401
pdc,2.00,0,56403
pdc,2.00,0,56420
pdc,2.00,0,56421
pdc,2.00,0,56425
pcc_err,2.00,0,56426
pdc,2.00,0,56428
pdc,2.00,0,56472
pdc,2.00,0,56473
pdc,2.00,0,56479
pcc_err,2.00,0,56480
pdc,2.00,0,56483
pdc,2.00,0,56484
pdc,2.00,0,56487
pdc,2.00,0,56504
pcc_err,2.00,0,56505
pcc_err,2.00,0,56521
pdc,2.00,0,56523
pdc,2.00,0,56525
pcc_err,2.00,0,56542
pdc,2.00,0,56546
pcc_err,2.00,0,56547
pcc_err,2.00,0,56556
pdc,2.00,0,56558
pcc_err,2.00,0,56559
pcc_err,2.00,0,56559
pdc,2.00,0,56567
pdc,2.00,0,56569
pdc,2.00,0,56603
pdc,2.00,0,56608
pcc_err,2.00,0,56625
pdc,2.00,0,56629
pdc,2.00,0,56638
pdc,2.00,0,56640
pdc,2.00,0,56644
pdc,2.00,0,56651
pdc,2.00,0,56655
pcc_err,2.00,0,56656
pdc,2.00,0,56661
pdc,2.00,0,56663
pdc,2.00,0,56688
pdc,2.00,0,56710
pdc,2.00,0,56711
pdc,2.00,0,56712
pdc,2.00,0,56714
pcc_err,2.00,0,56810
pdc,2.00,0,56814
pdc,2.00,0,56818
pdc,2.00,0,56848
pdc,2.00,0,56849
pcc_err,2.00,0,56850
pdc,2.00,0,56855
pdc,2.00,0,56856
pdc,2.00,0,56858
pdc,2.00,0,56860
pdc,2.00,0,56911
pcc_err,2.00,0,56952
pdc,2.00,0,56991
pcc_err,2.00,0,56992
pdc,2.00,0,56993
pdc,2.00,0,57172
pdc,2.00,0,57411
pdc,2.00,0,57412
pdc,2.00,0,57415
pcc_err,2.00,0,57416
pdc,2.00,0,57422
pdc,2.00,0,57424
pdc,2.00,0,57485
pdc,2.00,0,57486
pdc,2.00,0,57487
pdc,2.00,0,57489
pdc,2.00,0,57491
pdc,2.00,0,57496
pdc,2.00,0,57500
pdc,2.00,0,57501
pdc,2.00,0,57534
pcc_err,2.00,0,57535
pcc_err,2.00,0,57541
pdc,2.00,0,57544
pdc,2.00,0,57560
pdc,2.00,0,57599
pcc_err,2.00,0,57612
pdc,2.00,0,57615
pdc,2.00,0,57616
pdc,2.00,0,57618
pdc,2.00,0,57662
pdc,2.00,0,57664
pdc,2.00,0,57665
pdc,2.00,0,57673
pdc,2.00,0,57676
pcc_err,2.00,0,57677
pdc,2.00,0,57682
pdc,2.00,0,57685
pdc,2.00,0,57689
pdc,2.00,0,57691
pdc,2.00,0,57692
pcc_err,2.00,0,57760
pdc,2.00,0,57776
pdc,2.00,0,57889
pdc,2.00,0,57999
pdc,2.00,0,58001
pdc,2.00,0,58017
pcc_err,2.00,0,58018
pdc,2.00,0,58119
pcc_err,2.00,0,58120
pcc_err,2.00,0,58120
pdc,2.00,0,58123
pcc_err,2.00,0,58126
pdc,2.00,0,58127
pdc,2.00,0,58141
pdc,2.00,0,58144
pcc_err,2.00,0,58209
pdc,2.00,0,58210
pdc,2.00,0,58211
pdc,2.00,0,58213
pcc_err,2.00,0,58219
pdc,2.00,0,58224
pdc,2.00,0,58226
pdc,2.00,0,58329
pdc,2.00,0,58333
pdc,2.00,0,58336
pdc,2.00,0,58337
pdc,2.00,0,58338
pdc,2.00,0,58340
pdc,2.00,0,58342
pdc,2.00,0,58345
pcc_err,2.00,0,58346
pdc,2.00,0,58349
pdc,2.00,0,58350
pcc_err,2.00,0,58351
pdc,2.00,0,58380
pdc,2.00,0,58382
pdc,2.00,0,58383
pdc,2.00,0,58384
pdc,2.00,0,58385
pdc,2.00,0,58388
pcc_err,2.00,0,58456
pdc,2.00,0,58457
pdc,2.00,0,58459
pdc,2.00,0,58475
pdc,2.00,0,58497
pdc,2.00,0,58499
pdc,2.00,0,58513
pdc,2.00,0,58514
pdc,2.00,0,58515
pdc,2.00,0,58516
pcc_err,2.00,0,58517
pdc,2.00,0,58518
pdc,2.00,0,58520
pdc,2.00,0,58583
pdc,2.00,0,58725
pdc,2.00,0,58726
pcc_err,2.00,0,58727
pdc,2.00,0,58731
pdc,2.00,0,58733
pdc,2.00,0,58735
pdc,2.00,0,58763
pcc_err,2.00,0,58768
pdc,2.00,0,58833
pdc,2.00,0,58835
pdc,2.00,0,58837
pdc,2.00,0,58883
pdc,2.00,0,58884
pdc,2.00,0,58886
pcc_err,2.00,0,58887
pdc,2.00,0,58895
pdc,2.00,0,58899
pdc,2.00,0,58901
pdc,2.00,0,58902
pcc_err,2.00,0,58905
pdc,2.00,0,58907
pdc,2.00,0,58910
pcc_err,2.00,0,58925
pdc,2.00,0,58926
pdc,2.00,0,58946
pdc,2.00,0,58948
pdc,2.00,0,58950
pdc,2.00,0,58955
pdc,2.00,0,58957
pdc,2.00,0,58964
pdc,2.00,0,58966
pdc,2.00,0,58968
pdc,2.00,0,58969
pdc,2.00,0,58970
pdc,2.00,0,58971
pdc,2.00,0,58975
pdc,2.00,0,58977
pdc,2.00,0,58980
pdc,2.00,0,58981
pdc,2.00,0,58985
pdc,2.00,0,59037
pcc_err,2.00,0,59045
pcc_err,2.00,0,59045
pdc,2.00,0,59049
pdc,2.00,0,59057
pdc,2.00,0,59062
pcc_err,2.00,0,59065
pcc_err,2.00,0,59065
pdc,2.00,0,59070
pdc,2.00,0,59071
pdc,2.00,0,59072
pdc,2.00,0,59076
pcc_err,2.00,0,59094
pdc,2.00,0,59096
pdc,2.00,0,59097
pdc,2.00,0,59099
pdc,2.00,0,59100
pdc,2.00,0,59106
pdc,2.00,0,59110
pdc,2.00,0,59117
pdc,2.00,0,59120
pdc,2.00,0,59122
pdc,2.00,0,59130
pdc,2.00,0,59135
pdc,2.00,0,59136
pdc,2.00,0,59141
pdc,2.00,0,59146
pdc,2.00,0,59148
pdc,2.00,0,59149
pdc,2.00,0,59151
pdc,2.00,0,59154
pdc,2.00,0,59156
pcc_err,2.00,0,59157
pdc,2.00,0,59165
pdc,2.00,0,59167
pdc,2.00,0,59169
pcc_err,2.00,0,59171
pdc,2.00,0,59173
pdc,2.00,0,59178
pdc,2.00,0,59183
pdc,2.00,0,59264
pcc_err,2.00,0,59287
pdc,2.00,0,59290
pdc,2.00,0,59291
pdc,2.00,0,59293
pdc,2.00,0,59443
pcc_err,2.00,0,59490
pcc_err,2.00,0,59490
pdc,2.00,0,59493
pdc,2.00,0,59497
pdc,2.00,0,59499
pdc,2.00,0,59503
pcc_err,2.00,0,59504
pcc_err,2.00,0,59504
pdc,2.00,0,59507
pdc,2.00,0,59508
pdc,2.00,0,59512
pdc,2.00,0,59513
pdc,2.00,0,59515
pdc,2.00,0,59518
pdc,2.00,0,59520
pdc,2.00,0,59521
pcc_err,2.00,0,59522
pcc_err,2.00,0,59522
pdc,2.00,0,59527
pdc,2.00,0,59561
pdc,2.00,0,59563
pcc_err,2.00,0,59564
pdc,2.00,0,59570
pcc_err,2.00,0,59571
pdc,2.00,0,59576
pdc,2.00,0,59577
pdc,2.00,0,59579
pdc,2.00,0,59580
pdc,2.00,0,59632
pdc,2.00,0,59636
pdc,2.00,0,59637
pdc,2.00,0,59639
pdc,2.00,0,59641
pdc,2.00,0,59643
pdc,2.00,0,59644
pdc,2.00,0,59647
pdc,2.00,0,59649
pdc,2.00,0,59650
pcc_err,2.00,0,59651
pdc,2.00,0,59653
pdc,2.00,0,59655
pdc,2.00,0,59656
pdc,2.00,0,59658
pcc_err,2.00,0,59659
pdc,2.00,0,59662
pdc,2.00,0,59663
pdc,2.00,0,59667
pcc_err,2.00,0,59668
pcc_err,2.00,0,59673
pdc,2.00,0,59676
pdc,2.00,0,59681
pcc_err,2.00,0,59682
pdc,2.00,0,59688
pdc,2.00,0,59690
pdc,2.00,0,59691
pdc,2.00,0,59695
pdc,2.00,0,59697
pdc,2.00,0,59705
pdc,2.00,0,59707
pdc,2.00,0,59709
pdc,2.00,0,59711
pdc,2.00,0,59714
pdc,2.00,0,59716
pdc,2.00,0,59718
pdc,2.00,0,59719
pcc_err,2.00,0,59722
pdc,2.00,0,59728
pdc,2.00,0,59732
pcc_err,2.00,0,59733
pdc,2.00,0,59735
pdc,2.00,0,59753
pdc,2.00,0,59754
pdc,2.00,0,59755
pdc,2.00,0,59756
pdc,2.00,0,59758
pdc,2.00,0,59759
pdc,2.00,0,59760
pdc,2.00,0,59761
pdc,2.00,0,59763
pdc,2.00,0,59766
pdc,2.00,0,59768
pdc,2.00,0,59787
pdc,2.00,0,59808
pcc_err,2.00,0,59809
pdc,2.00,0,59977
pdc,2.00,0,59980
pcc_err,2.00,0,59981
pdc,2.00,0,59984
pdc,2.00,0,59985
pcc_err,2.00,0,59993
pdc,2.50,0,445
pdc,2.50,0,1804
pdc,2.50,0,1806
pdc,2.50,0,1807
pdc,2.50,0,1808
pdc,2.50,0,1832
pdc,2.50,0,1833
pdc,2.50,0,2303
pdc,2.50,0,2304
pdc,2.50,0,2306
pdc,2.50,0,2308
pdc,2.50,0,2309
pdc,2.50,0,2311
pdc,2.50,0,2314
pdc,2.50,0,2316
pcc_err,2.50,0,2317
pdc,2.50,0,2336
pcc_err,2.50,0,2339
pdc,2.50,0,2343
pdc,2.50,0,2347
pdc,2.50,0,2348
pdc,2.50,0,2514
pdc,2.50,0,2625
pdc,2.50,0,2627
pcc_err,2.50,0,2883
pdc,2.50,0,2884
pdc,2.50,0,2945
pdc,2.50,0,2946
pdc,2.50,0,2947
pdc,2.50,0,2948
pdc,2.50,0,2950
pdc,2.50,0,3407
pdc,2.50,0,3535
pdc,2.50,0,3536
pdc,2.50,0,3537
pdc,2.50,0,3539
